,summary_text,sentiment,sentiment score,intent,intent score
672," Around XX/XX/2020, I received a phone call from Union Bank fraud department regrading suspicious transactions . The card was in her possession for several months, in case of an emergency . She did not make these purchases either . I contacted Union Bank and they credited the account and sent me a new card . I could not locate my physical card and neither could my wife .",NEGATIVE,0.9993212223052979,Security Concern,0.6108229160308838
673," This was the 2nd time my Discover card come up missing due to break-in also I could not log-into the account . I call Discover and told them about the problem, -new password was set up Account Center Last XXXX # : XXXX . Your temporary password for Discover.com has arrived. XXXX phone number and address was verified also the charges on the account was verified as well .",NEGATIVE,0.9899066090583801,Security Concern,0.785079836845398
674," On XX/XX/XXXX, the FEDERAL TRADE COMMISION and UTAH DIVISION OF CONSUMER PROTECTION filed an injunction and a restraining order to cease and desist all business practices . Fith Third will deny and close the case immediately after sending a letter for further infomation . The company made the disputing process very difficult for the consumer as they only correspond via USPS .",NEGATIVE,0.999461829662323,Functionality Concern,0.28142887353897095
675, The card was for a sams club account. I issued a check on XX/XX/XXXX for the amount of XXXX for the full statement balance and mailed this with the provided envelope with my statement . For the second month in a row the payment was not applied and I was charged a late fee .,NEGATIVE,0.998818576335907,Overcharged,0.5918194055557251
676," Wells Fargo has a credit card that has {$0.00} fraud liability and the company keeps insisting that I was responsible for the charges . The company has since and repeatedly put negative credit information on my credit report . This has effectively ruined my credit because of this, causing my purchases of cars to increase from 2.54% APR to over 12% APR . Capital One closed my XXXX account without notice due to inactivity .",NEGATIVE,0.9997901320457458,Overcharged,0.45263731479644775
677," ""I contacted Capital One regarding the . agreement was for 93 a month, however the fees alone total half of that payment, It is simply too high. I will never get ahead. I contacted them to remove the late fee and also help me with the . payment, but they refused . I will not be able to get ahead of them even when I die .",NEGATIVE,0.9995369911193848,Overcharged,0.8390179872512817
678," Chase XXXX Visa - email sent to upgrade Visa was misleading, did not contain the facts about what was being removed from the rewards program . Email from Chase lures the consumer into believing that all the prior benefits are in tact and you are receiving increased benefits by paying only {$10.00} more per year .",NEGATIVE,0.9968762397766113,Functionality Concern,0.33216410875320435
679," Barclays introduced a new platform in XXXX 2021 . Since that time I have not been able to set up on-line access to manage the business credit card . I have had the business card for over 5 years, they have all of my information from the original application process and I do not feel it is a secure way to conduct business .",NEGATIVE,0.9995585083961487,Security Concern,0.7786175012588501
680," The subject line for when a credit card payment is due reads, """" Your Statement is Available in Mobile and Online Banking. '' This subject line does not make it clear that an actual monthly payment is . The body of the email does go into detail about the minimum payment due and the due date .",NEGATIVE,0.9990271329879761,Functionality Concern,0.551486074924469
681, I contested a charge to my Citibank XXXX XXXX . The charge was for a cleaning service for my home . The company was unable to complete the job as contracted for . They came back another day and charged me an additional amount {$360.00} It is this additional amount that I was contesting .,NEGATIVE,0.9986644983291626,Overcharged,0.6058487296104431
682," Citibank charged {$99.00.00} a year. I called to see if the bank could wave the annual fee as the interest rate of over 20 % was not competitive with what I could get elsewhere . I paid my balance in full online . Citibanks confirmed that my balance was paid in full and that there were no pending charges . A couple of months later Citibanka called and said I owed a balance for one charge . That charge went through on XX/XX/2020, which was after I had",NEGATIVE,0.999254047870636,Overcharged,0.4737868905067444
683," American Express Platinum card offers an annual credit of {$200.00} towards XXXX rides . The Amex Terms and Conditions state if a ride is more than what is available than you will, credit card customer, will be charged for the difference . American Express wrongly charged a fee to my account, but reversed this fee when I complained to the cfpb. However, the company continues to charge me a month late fee associated with the original fee .",NEGATIVE,0.9957053065299988,Functionality Concern,0.35235607624053955
684," On XX/XX/XXXX - XXXX, we were babysitting our grandchildren ( ages XXXX & XXXX ) babysitting their mother was at a XXXX inservice and there was no school for children . Someone made {$200.00} withdrawal at an ATM in XXXX XXXX . We have another charge on the our credit card to show we ate breakfast in XXXx XXXX , and yet another charge at XXXXXXXX on a debit card . We signed a document asking us to swear to the fact",NEGATIVE,0.9985499978065491,Security Concern,0.33071598410606384
